shipped_date,sku,channel,qty,revenue,COGS,MOQ_orders
2021-07-16,VJK56C,AWH,260,177904.41,141778.0,707742
2021-07-16,VJK56C,ADS,82,5738.85,4689.58,707742
2021-07-16,VLMPCV,AWH,273,3244.88,2675.4,75894
2021-07-16,VMBQAA,ADS,1705,40364.17,31031.0,181830
2021-07-16,VMJZXR,AWH,105,5521.53,4475.73,12825
2021-07-16,VQ78GS,ADS,54,1652.62,1436.4,21978
2021-07-16,VX8YHG,FBA,133,15266.54,12365.9,39064
2021-07-16,VXS4Z2,AWH,164,3271.8,2328.14,63632
2021-07-16,VYKBYK,AWH,144,10481.18,8064.0,22464
2021-07-16,VYKBYK,ADS,72,5240.59,3709.44,22464
2021-07-16,W9BAAA,ADS,224,5646.37,4076.8,370440
2021-07-16,W9BAAA,FBA,112,2822.4,2399.04,370440
2021-07-16,WVCWA1,FBA,30,545.58,452.83,360
2021-07-16,X2WL99,ADS,76,5584.94,4103.85,10754
2021-07-16,X3K31C,ADS,286,16121.2,12032.02,43797
2021-07-16,X7M3H0,ADS,19,1063.73,743.47,3230
2021-07-16,XBD1N3,AWH,34,3141.12,2237.2,13362
2021-07-16,XCM3W1,ADS,75,2676.45,1785.0,7200
2021-07-16,XDYFFX,AWH,1134,11097.32,8715.92,205983
2021-07-16,XL7BBV,ADS,85,3033.31,2302.65,20553
2021-07-16,XNJWLX,ADS,133,5211.74,4003.3,42123
2021-07-16,XXBFAA,AWH,784,27429.02,22547.84,320544
2021-07-16,XZBC0W,AWH,17,1784.76,1535.1,25041
2021-07-16,Y3K3K2,ADS,221,41765.91,31599.02,20176
2021-07-16,Y3KMCI,AWH,408,8562.29,5665.97,177312
2021-07-16,Y6HWKQ,AWH,260,65392.38,63714.0,410000
2021-07-16,Y6HWKQ,LAL,82,1148.0,1010.24,410000
2021-07-16,Y8QNSX,ADS,12,1495.2,987.84,828
2021-07-16,YCJJRJ,AWH,300,5875.8,4551.75,93570
2021-07-16,YCJJRJ,ADI,15,293.79,,93570
2021-07-16,YFTJ26,ADS,20,867.72,569.8,7020
2021-07-16,YJZM4C,AWH,133,4645.69,3165.4,7676
2021-07-16,YXSGGN,AWH,640,14736.51,11913.66,157152
2021-07-16,YXSGGN,ADI,32,736.96,,157152
2021-07-16,Z4G4S2,AWH,55,2055.13,1347.5,38742
2021-07-16,ZK23WH,ADS,20,1805.72,1354.36,2820
2021-07-16,ZKMHR8,ADS,612,36319.75,23476.32,83844
2021-07-16,ZL9PAU,AWH,184,3088.62,2576.0,161368
2021-07-16,ZMP58F,FBM,133,5584.14,4523.15,9120
2021-07-16,ZQZPT9,ADS,108,7104.89,4460.4,8172
2021-07-18,089A0E,ADS,90,2380.14,1386.0,56460
2021-07-18,0FKFLA,AWH,405,9066.33,7238.7,427545
2021-07-18,0NFJ14,ADS,19,1063.73,744.53,18734
2021-07-18,13KMDL,AWH,240,8152.03,4877.04,158136
2021-07-18,17KYMH,ADS,69,3090.23,2366.7,203895
2021-07-18,1JKADT,AWH,1666,25633.08,19072.17,978040
2021-07-18,1JKADT,FBA,98,1507.83,1341.97,978040
2021-07-18,1K0V6M,ADS,57,3111.4,2074.8,9766
2021-07-18,1L3X5W,FBM,48,1542.24,1264.64,6840
2021-07-18,1TVFJ2,AWH,22,663.28,292.6,12705
2021-07-18,1W31XM,AWH,102,9994.57,9989.34,36261
2021-07-18,1W31XM,ADS,34,3331.52,2200.55,36261
2021-07-18,1WTQ7A,AWH,390,6546.54,5187.0,40995
2021-07-18,1XS4TA,AWH,123,2236.88,1200.23,74374
2021-07-18,28KCOJ,ADS,150,11127.9,7350.0,32625
2021-07-18,2F4S8M,ADS,57,3841.57,2952.6,41211
2021-07-18,2HF54F,ADS,1008,32542.27,17301.31,285516
2021-07-18,2HFQEL,ADS,20,2201.64,1676.36,3120
2021-07-18,2MR5PZ,ADS,23,2784.98,1973.86,14720
2021-07-18,33KM7A,AWH,144,5649.5,3830.4,206856
2021-07-18,33KM7A,ADI,132,5178.6,2400.55,206856
2021-07-18,38KCVM,ADS,23,1303.46,865.54,8073
2021-07-18,3JT08X,AWH,490,11099.48,8651.83,233730
2021-07-18,3MMTBP,ADS,24,738.86,467.38,408
2021-07-18,3XJ3LD,AWH,51,3712.09,3427.2,25364
2021-07-18,3XSG8S,AWH,64,1133.44,537.6,37696
2021-07-18,42MZVU,ADS,34,1520.34,1263.78,24514
2021-07-18,44SQ3H,AWH,306,12719.2,10972.28,158168
2021-07-18,47KY2J,AWH,280,17248.0,11760.0,66360
2021-07-18,48CE59,AWH,884,13601.22,8759.66,370344
2021-07-18,4G7HUX,ADS,20,1231.72,784.0,3700
2021-07-18,4HSDFL,AWH,450,10073.7,7802.55,187560
2021-07-18,4HYCQW,AWH,176,7379.68,5078.77,81840
2021-07-18,4JG1BP,AWH,220,2768.92,2310.0,31920
2021-07-18,4OCITK,AWH,260,43880.87,29030.69,908610
2021-07-18,4WBTEM,ADS,184,6437.42,4636.8,35926
2021-07-18,4WBTEM,FBA,23,804.68,659.84,35926
2021-07-18,4YT2UF,AWH,192,5080.32,4166.4,41952
2021-07-18,51ZSU8,ADS,975,25588.5,21840.0,159750
2021-07-18,51ZSU8,AWH,75,1968.75,1715.7,159750
2021-07-18,52BTEO,AWH,184,4945.92,3755.81,90988
2021-07-18,58CEBZ,AWH,891,11718.17,7713.09,270006
2021-07-18,5BMTKB,AWH,57,1991.01,1476.3,9462
2021-07-18,5JT2J6,ADS,18,503.75,315.0,5976
2021-07-18,636Y8Y,AWH,44,1052.74,677.6,9867
2021-07-18,66U6XU,ADS,19,584.93,429.06,8930
2021-07-18,67LPLP,AWH,260,73267.88,67491.2,1337496
2021-07-18,67LPLP,ADI,92,3052.56,,1337496
2021-07-18,6CZ34G,ADS,33,1845.69,1108.8,6138
2021-07-18,6G5HUS,ADS,57,2311.01,1801.88,9329
2021-07-18,6HSD4J,AWH,735,32422.42,24202.08,377398
2021-07-18,6HZE4G,AWH,66,2466.16,1524.6,47058
2021-07-18,6HZE4G,ADS,11,411.03,238.7,47058
2021-07-18,6JRDWV,ADS,133,5584.14,4003.3,9880
2021-07-18,6RA0AE,AWH,384,20928.77,25578.56,54816
2021-07-18,6RA0AE,ADI,16,872.03,,54816
2021-07-18,6RXJTU,AWH,32,3045.95,1980.16,17520
2021-07-18,6ZS8QG,AWH,17,2676.31,2402.37,17034
2021-07-18,6ZS8QG,LAL,17,2142.0,1735.02,17034
2021-07-18,6ZWDP6,AWH,289,17871.18,15198.68,146319
2021-07-18,6ZWDP6,ADS,17,1051.25,747.32,146319
2021-07-18,73DZ92,ADS,119,4773.09,2915.5,49419
2021-07-18,73DZ92,FBA,17,725.9,587.98,49419
2021-07-18,7XC2M1,AWH,66,1754.68,1293.6,6886
2021-07-18,7XL27C,AWH,391,27364.53,22443.4,61438
2021-07-18,84K8NY,AWH,48,3695.33,3024.0,21072
2021-07-18,87PC5E,ADS,20,1118.6,784.0,480
2021-07-18,87Y9K0,AWH,72,1208.59,907.2,12060
2021-07-18,8DVZ3P,FBA,40,2799.44,2295.54,15900
2021-07-18,8KTPVD,ADS,20,447.72,308.0,10680
2021-07-18,8LCPHF,AWH,182,4583.85,3567.2,193648
2021-07-18,8LZWMS,FBA,38,1595.47,1292.33,14763
2021-07-18,8RK39T,ADS,19,690.27,442.62,7068
2021-07-18,8RKQCC,ADS,154,12912.28,9040.11,50358
2021-07-18,8SH1DW,AWH,96,3224.26,2688.0,44688
2021-07-18,93W8TS,ADS,54,3174.44,2153.84,45432
2021-07-18,93W8TS,FBA,36,2116.3,1714.2,45432
2021-07-18,94U25Q,ADS,18,818.75,663.77,6444
2021-07-18,9HUCZT,FBA,24,570.86,468.11,15696
2021-07-18,9LPCPF,AWH,72,2217.6,1540.48,65988
2021-07-18,9O55HC,AWH,198,3323.63,2772.0,180576
2021-07-18,9VU695,AWH,210,3966.06,3707.34,133320
2021-07-18,9YP2R5,AWH,150,1677.9,1470.0,17250
2021-07-18,A6Z6VH,AWH,148,1655.53,1657.6,4440
2021-07-18,A9WS0A,AWH,316,6189.18,5308.8,389154
2021-07-18,AG2ZNE,ADS,34,4283.52,2618.0,2601
2021-07-18,AJWJGT,AWH,16,647.14,457.63,35088
2021-07-18,AL67D0,AWH,19,1222.27,798.0,38874
2021-07-18,B88A3K,AWH,540,9064.44,4876.2,42390
2021-07-18,BCLS4F,AWH,96,4837.06,3427.2,47920
2021-07-18,BD3VHK,ADS,20,1668.52,868.0,4860
2021-07-18,BDPSCU,ADS,120,6711.6,4704.0,5568
2021-07-18,BFTBBT,AWH,68,1903.05,1523.2,61744
2021-07-18,BHD5Y9,ADS,255,11063.43,6101.13,265455
2021-07-18,BJ30D6,AWH,1568,35101.25,27954.5,413168
2021-07-18,BPKDGF,ADS,133,8464.65,5211.74,18924
2021-07-18,BYKZXY,ADS,26,3494.04,2548.0,13078
2021-07-18,C3KMT3,AWH,108,6046.49,4536.0,53784
2021-07-18,C3KMT3,ADS,12,671.83,487.2,53784
2021-07-18,CYU4FH,ADS,160,7613.76,5539.52,72288
2021-07-18,CYU4FH,AWH,128,6091.01,4648.45,72288
2021-07-18,D3MC5W,ADS,57,4308.4,3431.4,21147
2021-07-18,DIHXP6,ADS,41,1090.03,574.0,112422
2021-07-18,DJ6DWL,ADS,40,895.44,616.0,5580
2021-07-18,DLH4WS,AWH,40,3135.44,2520.0,28260
2021-07-18,DLH4WS,ADS,20,1567.72,1232.0,28260
2021-07-18,DW35SV,ADS,38,8881.21,6740.97,15789
2021-07-18,DYK69P,AWH,36,2519.5,2016.0,31752
2021-07-18,E1JSV3,AWH,222,1861.69,2278.16,40552
2021-07-18,EGSW0W,ADS,23,772.48,579.6,8349
2021-07-18,EHS5ZZ,ADS,1105,36462.79,19724.25,108715
2021-07-18,EQ9KWS,ADS,54,2812.32,1731.24,9360
2021-07-18,ERG9J1,ADS,18,1171.55,1006.74,10332
2021-07-18,EV6MLC,AWH,112,3244.19,2350.43,19936
2021-07-18,F1K8IX,ADI,195,4638.27,1018.29,54080
2021-07-18,F1K8IX,AWH,130,3092.18,5091.45,54080
2021-07-18,FJDJ6B,AWH,260,144564.2,93562.0,3407592
2021-07-18,FJDJ6B,FBA,82,2180.05,1918.45,3407592
2021-07-18,FQWWBN,AWH,38,2393.47,1782.2,8588
2021-07-18,FQZGEM,ADS,19,757.83,600.63,1824
2021-07-18,FW08N3,ADS,96,2821.06,2016.0,10488
2021-07-18,FYKGO9,AWH,39,2019.65,1464.37,17511
2021-07-18,G4SQOR,AWH,340,18511.64,16350.6,61880
2021-07-18,G9ABSJ,AWH,102,2069.17,1633.16,47022
2021-07-18,GB47HY,ADS,57,2393.2,1715.7,5738
2021-07-18,GB97EY,AWH,17,1630.3,2284.8,17595
2021-07-18,GBCZER,ADS,57,6862.0,4874.18,8113
2021-07-18,GOL53F,FBA,198,4310.46,3836.31,54054
2021-07-18,GS0LA7,ADS,40,2575.44,1806.0,17200
2021-07-18,GS9HRV,AWH,64,1253.5,1138.37,42720
2021-07-18,GSVC5Z,AWH,80,2093.28,1680.0,22672
2021-07-18,GTSQ2X,ADS,1364,25951.46,15391.38,571857
2021-07-18,GTSQ2X,AWH,31,589.81,325.5,571857
2021-07-18,H1KOT5,AWH,335,12189.31,8911.0,96882
2021-07-18,H1QSM7,AWH,74,1811.96,1554.0,82362
2021-07-18,HCUM92,ADS,20,1287.72,772.8,6900
2021-07-18,HF42M5,AWH,48,1276.13,1142.4,11280
2021-07-18,HK1R6J,AWH,180,27455.4,25200.0,31878
2021-07-18,HKKYQF,ADS,67,2531.66,2015.76,603
2021-07-18,HLC8AA,ADS,540,13942.32,15036.84,86760
2021-07-18,HNZ52S,AWH,190,6514.34,5229.0,58660
2021-07-18,HNZ52S,ADI,10,342.86,,58660
2021-07-18,HVARMV,AWH,1518,25481.15,17590.19,219384
2021-07-18,HZXTA4,AWH,51,6065.43,4790.46,23766
2021-07-18,I2CVAA,AWH,300,10491.6,8312.64,159660
2021-07-18,IHB8AA,AWH,248,6766.93,5208.0,63798
2021-07-18,IYK7WV,ADS,39,2674.85,1968.88,2847
2021-07-18,IYK7WV,FBM,13,891.62,722.21,2847
2021-07-18,J4J2AC,ADS,12,1422.79,873.6,3132
2021-07-18,J9K0HJ,ADS,78,10046.4,7278.18,12948
2021-07-18,JLZPTV,AWH,91,2037.13,1528.8,74256
2021-07-18,JQLOC6,AWH,144,3828.38,2286.14,160320
2021-07-18,JTXMAP,ADS,96,13438.66,9004.8,41920
2021-07-18,JV6C37,AWH,15,251.79,199.5,82080
2021-07-18,JVMXK1,ADS,38,1129.44,798.0,26334
2021-07-18,K17SBR,AWH,112,8780.8,6052.48,26608
2021-07-18,K1RFVY,FBA,19,1382.93,1120.18,11685
2021-07-18,K3KML2,ADS,228,3731.45,1714.1,82344
2021-07-18,KCPT4X,AWH,17,1594.36,1190.0,27897
2021-07-18,KGZMB6,ADS,144,3445.34,2419.2,5568
2021-07-18,KK7PKZ,ADS,40,2349.2,1505.28,1860
2021-07-18,KQQJGN,AWH,0,0.0,1130.5,31521
2021-07-18,KR6KWK,AWH,48,1544.93,1276.8,18144
2021-07-18,KR6KWK,FBA,16,458.98,371.77,18144
2021-07-18,KVCUK1,ADS,558,12647.63,9936.86,241521
2021-07-18,KYKKWV,AWH,96,6584.26,4704.0,46584
2021-07-18,L91FRA,AWH,51,1498.69,848.95,26571
2021-07-18,LHR5LZ,ADS,1176,37965.98,18587.86,172704
2021-07-18,LMYFTL,ADS,51,2249.1,1722.17,10030
2021-07-18,LO65T4,AWH,693,19394.3,14553.0,284922
2021-07-18,LPP7P9,ADS,20,447.72,308.0,2440
2021-07-18,LR6CM3,AWH,112,3601.7,3203.2,55008
2021-07-18,LV89FN,ADS,38,1063.47,744.8,3781
2021-07-18,LWE5XT,FBA,18,541.55,438.65,3816
2021-07-18,LXRBWT,ADS,19,664.73,571.9,10222
2021-07-18,LYKP9L,ADS,13,1019.02,772.04,5590
2021-07-18,M4U899,ADS,19,815.56,571.9,36993
2021-07-18,M7SV5N,ADS,95,5252.17,3857.0,25479
2021-07-18,MCQFJA,FBA,40,2575.44,2111.86,2820
2021-07-18,MJU0KH,AWH,98,2193.83,1632.68,108780
2021-07-18,MMB3GX,ADS,72,1904.11,1411.2,15336
2021-07-18,MR96NR,AWH,32,4031.55,2620.8,12000
2021-07-18,MRC6CX,AWH,32,5341.5,3404.8,7296
2021-07-18,MRSB7D,AWH,16,951.33,1854.72,18880
2021-07-18,MRSB7D,LAL,16,537.6,435.46,18880
2021-07-18,MWRVT7,AWH,216,8872.92,6668.93,129222
2021-07-18,MZTCMS,AWH,208,5529.89,3712.8,81856
2021-07-18,NHTPU7,AWH,595,25814.67,16755.2,30362
2021-07-18,NHTPU7,ADI,68,2950.25,,30362
2021-07-18,NLDP86,AWH,819,22920.53,16052.4,513513
2021-07-18,NPCIZC,AWH,312,3490.03,2402.4,31248
2021-07-18,NQE6UW,ADS,120,2686.32,1848.0,17940
2021-07-18,NR0GM2,FBM,114,7340.0,5945.4,21926
2021-07-18,O3K8GP,ADS,0,0.0,5852.0,38076
2021-07-18,P4HREV,AWH,24,2418.86,1881.6,1656
2021-07-18,PH5TRN,AWH,57,1991.01,1476.3,9690
2021-07-18,PK8W0F,ADS,40,1231.44,840.0,2560
2021-07-18,Q1KPKF,AWH,204,9421.94,6473.6,188904
2021-07-18,QJBAVK,AWH,588,13986.17,9466.8,174342
2021-07-18,QL15HY,AWH,60,2962.68,2088.91,23172
2021-07-18,QX669B,AWH,330,6232.38,5544.0,150030
2021-07-18,QYKP3H,ADS,19,1063.73,943.77,10412
2021-07-18,R1B226,ADS,45,1196.37,756.0,10785
2021-07-18,R1F3KU,ADS,17,1046.96,703.53,52632
2021-07-18,R28JCY,AWH,128,2865.41,1815.3,65280
2021-07-18,R3K35G,ADS,39,4312.85,3111.11,12662
2021-07-18,RHA8AA,AWH,1296,18125.86,11412.58,102654
2021-07-18,RT0Z1S,ADS,17,499.56,309.4,5117
2021-07-18,RXL6UC,ADS,133,6515.14,4655.0,11666
2021-07-18,RYEMHT,AWH,75,1626.45,1182.3,112095
2021-07-18,S14SRA,ADS,150,7488.6,4876.2,82650
2021-07-18,S3JSML,AWH,187,6778.0,4223.31,82450
2021-07-18,S3KM6D,AWH,216,10278.58,6652.8,97344
2021-07-18,SC13HN,FBA,54,2116.04,1714.0,9936
2021-07-18,SFN1EQ,ADS,19,451.93,429.06,4902
2021-07-18,SHCGAG,ADS,48,3695.33,2822.4,14616
2021-07-18,SHZ5Y2,ADS,968,35221.65,23322.99,116952
2021-07-18,SVXKJD,ADS,18,1511.75,1137.78,13572
2021-07-18,SVXKJD,AWH,18,1511.75,2066.4,13572
2021-07-18,SYKDWG,ADS,60,4871.16,3680.04,15876
2021-07-18,SYKDWG,FBM,12,890.23,721.09,15876
2021-07-18,TGSLCJ,ADS,559,11965.95,7364.27,250604
2021-07-18,THA8AA,AWH,260,40783.18,45094.64,238032
2021-07-18,TR3GMZ,AWH,64,1970.3,1612.8,30480
2021-07-18,TR3GMZ,FBA,16,447.78,362.7,30480
2021-07-18,TVBFCC,ADS,38,1382.67,1010.8,4541
2021-07-18,TVBFCC,FBA,38,1382.67,818.75,4541
2021-07-18,TXSGZ5,AWH,480,6713.28,5220.99,101984
2021-07-18,TXSGZ5,ADI,32,447.55,,101984
2021-07-18,UHA8AA,ADS,162,4533.73,3059.53,42552
2021-07-18,UKQ8XU,AWH,16,1088.19,709.86,46992
2021-07-18,UPJIR1,ADS,36,619.42,302.4,20628
2021-07-18,UPYQYX,ADS,57,2872.0,1973.45,8550
2021-07-18,UWEQYD,AWH,135,3572.1,3118.5,35130
2021-07-18,UZHHHQ,AWH,86,1082.4,722.4,4816
2021-07-18,V1KLV1,AWH,66,1847.08,1197.5,251460
2021-07-18,V4KTTK,AWH,162,4329.61,3175.2,23544
2021-07-18,V4KTTK,ADS,18,481.07,365.65,23544
2021-07-18,V8SEQG,AWH,2002,26442.42,17701.32,910416
2021-07-18,V8SEQG,FBA,26,363.64,298.18,910416
2021-07-18,VHA8AA,AWH,324,9067.46,8523.14,43146
2021-07-18,VJ00JJ,AWH,588,13986.17,9796.08,612108
2021-07-18,VJK56C,AWH,820,57388.52,46241.44,707742
2021-07-18,VJK56C,ADS,82,5738.85,4689.58,707742
2021-07-18,VLMPCV,AWH,455,5408.13,4459.0,75894
2021-07-18,VMBQAA,ADS,715,16926.91,13013.0,181830
2021-07-18,VMJZXR,AWH,30,1595.58,1285.41,12825
2021-07-18,VQ78GS,ADS,36,1101.74,957.6,21978
2021-07-18,VX8YHG,FBA,76,8723.74,7066.23,39064
2021-07-18,VXS4Z2,AWH,123,2453.85,1746.11,63632
2021-07-18,VYKBYK,AWH,144,10481.18,8064.0,22464
2021-07-18,W9BAAA,ADS,840,22569.01,15288.0,370440
2021-07-18,W9BAAA,FBA,168,4233.6,3598.56,370440
2021-07-18,X3K31C,ADS,234,12117.92,9844.38,43797
2021-07-18,X640UQ,FBA,95,1195.67,1064.15,7505
2021-07-18,XBD1N3,ADS,34,3141.12,2132.0,13362
2021-07-18,XBD1N3,AWH,34,3141.12,2237.2,13362
2021-07-18,XCM3W1,ADS,75,2676.45,1785.0,7200
2021-07-18,XDYFFX,AWH,567,5548.66,4357.96,205983
2021-07-18,XGKXVP,ADS,60,3359.16,2183.16,7520
2021-07-18,XL7BBV,ADS,34,1213.32,921.06,20553
2021-07-18,XNJWLX,ADS,95,3722.67,2859.5,42123
2021-07-18,XPHIGW,AWH,48,1156.51,571.2,5832
2021-07-18,XXBFAA,AWH,336,11755.3,9401.73,320544
2021-07-18,XZBC0W,AWH,17,1784.76,1428.0,25041
2021-07-18,Y3K3K2,ADS,13,2456.82,1858.77,20176
2021-07-18,Y3KMCI,AWH,264,5540.3,3639.55,177312
2021-07-18,Y6HWKQ,AWH,1148,36933.46,24108.0,410000
2021-07-18,YCJJRJ,AWH,195,3819.27,2919.0,93570
2021-07-18,YJZM4C,AWH,57,1991.01,1356.6,7676
2021-07-18,YXSGGN,AWH,768,17762.3,14122.75,157152
2021-07-18,YXSGGN,ADI,32,740.1,,157152
2021-07-18,Z4G4S2,AWH,44,1644.1,1078.0,38742
2021-07-18,Z4G4S2,ADS,22,822.05,445.06,38742
2021-07-18,ZKMHR8,ADS,204,12106.58,7825.44,83844
2021-07-18,ZMP58F,FBM,57,2393.2,1938.49,9120
2021-07-18,ZQZPT9,ADS,18,1184.15,743.4,8172
2021-07-20,089A0E,ADS,110,2909.06,1694.0,56460
2021-07-20,0FKFLA,AWH,585,13095.81,10451.7,427545
2021-07-20,0NFJ14,ADS,57,3191.2,2233.6,18734
2021-07-20,13KMDL,AWH,168,5782.73,3495.24,158136
2021-07-20,17KYMH,ADS,207,9270.7,7100.1,203895
2021-07-20,1GURWB,AWH,17,213.96,119.0,5525
2021-07-20,1JKADT,AWH,1372,21109.59,16019.47,978040
2021-07-20,1JKADT,ADI,196,3015.66,,978040
2021-07-20,1K0V6M,ADS,19,957.33,691.6,9766
2021-07-20,1PGPPM,ADS,54,5805.32,4063.5,3330
2021-07-20,1TVFJ2,ADS,11,328.79,155.69,12705
2021-07-20,1TVFJ2,AWH,11,328.79,146.3,12705
2021-07-20,1W31XM,AWH,68,6663.05,5708.19,36261
2021-07-20,1W31XM,ADS,34,3331.52,2200.55,36261
2021-07-20,1WTQ7A,AWH,330,5539.38,4389.0,40995
2021-07-20,1XS4TA,AWH,164,2752.9,1619.83,74374
2021-07-20,2A4C,LAL,36,567.0,459.27,3024
2021-07-20,2D511A,ADS,19,664.73,412.3,2527
2021-07-20,2F4S8M,ADS,76,5122.1,3936.8,41211
2021-07-20,2HF54F,ADS,420,13559.28,7208.88,285516
2021-07-20,2MR5PZ,ADS,46,5569.96,3947.72,14720
2021-07-20,33KM7A,AWH,120,4706.35,3192.0,206856
2021-07-20,33KM7A,ADI,24,941.3,436.46,206856
2021-07-20,367XTR,FBM,19,239.13,193.7,855
2021-07-20,38KCVM,ADS,23,1126.68,788.9,8073
2021-07-20,38KCVM,FBM,23,1126.68,646.9,8073
2021-07-20,3B92VR,ADS,38,4548.07,3298.4,21603
2021-07-20,3JT08X,AWH,686,15539.27,12039.3,233730
2021-07-20,3RQKGC,ADI,48,3359.33,1758.62,45936
2021-07-20,3RQKGC,ADS,16,1119.78,672.0,45936
2021-07-20,3XJ3LD,AWH,68,4949.45,4569.6,25364
2021-07-20,3XSG8S,AWH,64,1133.44,537.6,37696
2021-07-20,413SNL,AWH,148,3727.53,2693.6,23976
2021-07-20,42MZVU,ADS,51,2280.52,1895.67,24514
2021-07-20,44SQ3H,AWH,340,14132.44,12181.32,158168
2021-07-20,47KY2J,AWH,140,8624.0,5880.0,66360
2021-07-20,48CE59,AWH,702,10800.97,6995.35,370344
2021-07-20,49V8HT,ADS,23,386.08,273.38,4071
2021-07-20,4G7HUX,ADS,20,1231.72,784.0,3700
2021-07-20,4HSDFL,AWH,360,8058.96,6321.42,187560
2021-07-20,4HYCQW,AWH,165,6918.45,4444.75,81840
2021-07-20,4JG1BP,AWH,70,881.02,735.0,31920
2021-07-20,4JRLXP,AWH,18,302.15,228.06,19008
2021-07-20,4KCFJM,ADS,19,1860.67,1303.4,10602
2021-07-20,4OCITK,AWH,260,35295.48,23889.1,908610
2021-07-20,4WBTEM,ADS,276,9656.14,6955.2,35926
2021-07-20,4YT2UF,AWH,208,5503.68,4513.6,41952
2021-07-20,51ZSU8,AWH,225,5666.85,5147.1,159750
2021-07-20,52BTEO,AWH,138,3709.44,2816.86,90988
2021-07-20,58CEBZ,AWH,297,3738.04,2577.96,270006
2021-07-20,5BMTKB,AWH,19,663.67,492.1,9462
2021-07-20,5JT2J6,FBA,18,503.75,408.04,5976
2021-07-20,636Y8Y,AWH,77,1871.56,1185.8,9867
2021-07-20,666N8Y,AWH,44,553.78,554.4,3443
2021-07-20,66U6XU,ADS,19,584.93,429.06,8930
2021-07-20,66U6XU,AWH,0,0.0,429.06,8930
2021-07-20,67LPLP,AWH,260,87778.49,83720.0,1337496
2021-07-20,67LPLP,ADI,92,3046.12,,1337496
2021-07-20,6CZ34G,ADS,11,615.23,369.6,6138
2021-07-20,6G5HUS,ADS,95,3851.68,3003.14,9329
2021-07-20,6HSD4J,AWH,588,25796.34,19592.16,377398
2021-07-20,6HZE4G,AWH,22,822.05,508.2,47058
2021-07-20,6HZE4G,ADS,11,411.03,238.7,47058
2021-07-20,6JRDWV,ADS,95,3988.67,2859.5,9880
2021-07-20,6RA0AE,AWH,160,8509.76,11163.71,54816
2021-07-20,6RA0AE,ADI,16,850.98,,54816
2021-07-20,6RXJTU,AWH,64,6091.9,4183.42,17520
2021-07-20,6ZS8QG,AWH,51,8028.93,6872.01,17034
2021-07-20,6ZWDP6,AWH,204,12614.95,10605.28,146319
2021-07-20,6ZWDP6,ADS,34,2102.49,1494.64,146319
2021-07-20,73DZ92,ADS,68,2727.48,1666.0,49419
2021-07-20,73DZ92,FBA,17,725.9,587.98,49419
2021-07-20,7XC2M1,AWH,66,1754.68,1293.6,6886
2021-07-20,7XL27C,AWH,255,17846.43,14637.0,61438
2021-07-20,84K8NY,AWH,24,1847.66,1512.0,21072
2021-07-20,87PC5E,ADS,20,1118.6,784.0,480
2021-07-20,87Y9K0,FBA,36,604.3,347.0,12060
2021-07-20,87Y9K0,ADS,18,302.15,201.6,12060
2021-07-20,87Y9K0,AWH,18,302.15,226.8,12060
2021-07-20,8DVZ3P,ADS,60,4199.16,2940.0,15900
2021-07-20,8KTPVD,ADS,40,895.44,616.0,10680
2021-07-20,8LCPHF,AWH,182,4583.85,3567.2,193648
2021-07-20,8LZWMS,FBA,57,2393.2,1938.49,14763
2021-07-20,8RK39T,ADS,19,690.27,442.62,7068
2021-07-20,8SH1DW,AWH,64,2149.5,1792.0,44688
2021-07-20,93W8TS,ADS,36,2116.3,1435.9,45432
2021-07-20,94U25Q,ADS,18,818.75,663.77,6444
2021-07-20,94U25Q,FBA,18,818.75,537.65,6444
2021-07-20,9LPCPF,AWH,54,1747.62,1162.48,65988
2021-07-20,9VU695,AWH,250,4721.5,4413.5,133320
2021-07-20,9YP2R5,AWH,150,1677.9,1470.0,17250
2021-07-20,A6Z6VH,AWH,148,1655.53,1657.6,4440
2021-07-20,A9WS0A,AWH,869,17020.23,14599.2,389154
2021-07-20,AJWJGT,AWH,32,1294.27,851.2,35088
2021-07-20,AL67D0,AWH,95,6111.35,3990.0,38874
2021-07-20,B1H4GI,AWH,54,415.04,340.2,2538
2021-07-20,B1HE29,AWH,54,452.84,340.2,9963
2021-07-20,B88A3K,AWH,430,7217.98,3876.6,42390
2021-07-20,BCLS4F,AWH,272,13704.99,9710.4,47920
2021-07-20,BD3VHK,ADS,20,1668.52,868.0,4860
2021-07-20,BDPSCU,ADS,168,9396.24,6585.6,5568
2021-07-20,BFTBBT,AWH,68,1855.45,1523.2,61744
2021-07-20,BHD5Y9,ADS,170,7375.62,4067.42,265455
2021-07-20,BJ30D6,AWH,1078,24132.11,18936.34,413168
2021-07-20,BPKDGF,ADS,114,7255.42,4467.2,18924
2021-07-20,BYKZXY,ADS,13,1747.02,1274.0,13078
2021-07-20,C3KMT3,AWH,132,7390.15,5544.0,53784
2021-07-20,CKYLKF,LAL,17,1142.4,925.34,153
2021-07-20,CPKIH7,ADS,36,684.94,375.48,5100
2021-07-20,CPKIH7,FBA,12,234.36,189.83,5100
2021-07-20,CYU4FH,AWH,96,4568.26,3528.45,72288
2021-07-20,D3MC5W,ADS,38,2872.27,2287.6,21147
2021-07-20,DIHXP6,ADS,41,1090.03,574.0,112422
2021-07-20,DJ6DWL,ADS,20,447.72,308.0,5580
